langs,fruits,plants,food,vegetables,colors,animals,possession,family,occupation,places,household-items
hi_bn,-0.050336425189221455,-0.13413001851099893,-0.18396536736711305,-0.07059216067143313,-0.10061397479673616,-0.10170797884699878,-0.0938679230901303,-0.14151372122482606,-0.04337164254041559,-0.040617658518572644,-0.1389176305015556
hi_ta,-0.15677499078436316,-0.01842520627609208,-0.22680977447795958,-0.18595451311310865,-0.08936339924926086,0.018798048608371736,-0.11802682121206524,0.09619309596818644,-0.03221663720894935,-0.2268473982533315,-0.11380544328130773
hi_gu,0.036979594523886265,0.20824308800207925,0.13961188611889724,0.129638949455407,0.15908738482919868,0.044390148992972285,0.09613512531197893,0.054805975561731265,-0.21059757253244604,0.10722094693904975,0.09768214711357935
hi_te,0.12455516007398604,0.08059677630174979,0.23151939173952232,0.2068908749941384,0.011676319123816538,0.07049983624674946,0.17481843577706443,0.10521542780063917,0.14261567158194471,0.01332076480280294,0.13665661154838513
hi_kn,-0.039292778368903346,-0.15882104654221418,-0.07086121409782138,0.03675805244194039,-0.15397491015428544,-0.11922399312869576,0.027587838519593035,-0.07192600544462847,-0.007399999993366428,-0.10979612633910625,-0.060813029878582364
hi_ml,-0.06102661771532597,0.04673417563800474,0.0007005835013804522,0.078444022574996,0.05288767563003786,0.04802462598625765,0.09359982073865945,-0.012584817332854248,-0.015246905805915178,0.0636629906076942,0.04930479392166303
hi_mr,0.07022377039797319,0.04101887699740049,-0.10616682382868903,0.03425842585514063,0.04410322324758633,-0.011109482217530641,-0.06050511542874245,-0.0202365100625151,0.032859462445352206,-0.004455780107901229,-0.061959694131815304
bn_ta,-0.009605599947521082,0.059468791015892086,0.012711235735688945,-0.024491081314974992,-0.06654624338952773,-0.06114984444038731,0.0288311982081545,0.0014323960152050294,0.006031973460745627,-0.1058682092805728,-0.015239781986954267
bn_gu,0.12422276313704833,0.14539371644730095,0.06863772568436644,0.12858858892765113,0.04474766366595992,0.06168070709334217,0.13297983983985234,0.00843589549252043,0.1218518694443065,0.12736154353510115,0.1797360978858324
bn_te,-0.06021712937704038,-0.06433309031742257,-0.04736085185792422,-0.08378642601097656,0.007353908541586683,-0.04804064094939494,-0.007281820488172608,-0.09082426380740757,-0.09769803431487123,0.07368832978229947,-0.021368620073445838
bn_kn,0.14651791104189252,0.07678378452677312,0.13503043522490288,0.08501463502064614,0.07284515947767685,0.14270272130354814,0.01863554082048473,0.088218280224961,0.006388929761740726,0.0277326776981631,0.05564544371700115
bn_ml,0.038387183891152955,0.02533373119823952,0.037159253248972346,0.06998662446997532,-0.026712717602267486,0.015135611865730493,0.07139291135189962,0.07626837443185024,-0.002308491983823424,0.08045602039434738,-0.01801476869559523
bn_mr,0.08415222485155467,0.030879393310131426,0.07409648726083076,0.06473533305998047,0.03406985820560057,0.16061749666842465,-0.007364200069014976,0.026621464437972652,0.004846645857007281,0.08396632159417347,-0.0010216838140098324
ta_gu,0.06795996710237594,0.09522918337817768,0.0402518896949936,0.06375667850980525,0.12054308406007178,0.01971500918765702,0.12708820555878816,-0.008093295738316696,0.08618538587350577,-0.06239708157597366,-0.002275729634095964
ta_te,-0.03485462512202473,-0.08303890915550718,-0.11850369270816173,-0.050960758268251,-0.10257876027435156,-0.026429908999694343,0.04275074680638207,0.13575508113589607,0.08608113774542243,0.02872310750004358,-0.042114988789811944
ta_kn,0.05131547474382612,0.09134161649554559,0.014517618231302655,0.05669752534941161,-0.011884313612053598,0.1346859366277339,0.13285778867266632,0.045776858179115476,9.744464280141835e-05,0.2030509344146354,0.12087662782677726
ta_ml,0.07293871377896423,0.09826275735829199,0.0854170868073639,0.1049443326561708,0.007539931550785764,0.03897661425823294,0.04895013898934968,0.04017514019901164,-0.07733974036285668,-0.00798272641717497,0.10343046660643684
ta_mr,0.04924648493032394,0.019851354740269514,0.06268584288720169,-0.0029207153703644795,-0.005679852810366098,-0.08146204543372663,-0.06695953986667948,0.0006819089918890436,-0.07937438318732987,0.03149741945684295,-0.0184410278758037
gu_te,-0.07120383394516204,-0.03730480526174517,0.016129572896334505,-0.07479135600449338,-0.06691889189288178,-0.10807783910713777,-0.1558602287507645,-0.013957819559032181,-0.07994305388576702,-0.03446203244569677,-0.12360988884003032
gu_kn,-0.24967658217501745,-0.3147393153716549,-0.2507891936241798,-0.3101153691157786,-0.2594589933640673,-0.24886701888248494,-0.29238558234808126,-0.16436755859597157,-0.13913324292167017,-0.22120151922453654,-0.2556461038237774
gu_ml,0.1489479584672829,0.1628201825325879,0.1135602041574347,0.16633099423583755,0.1336741017175208,0.12714204627173195,0.1495261576636014,0.12000212792810686,0.06873489708398545,0.0981540071718765,0.13114509716153167
gu_mr,0.007921123714231005,-0.01083317203102491,-0.028783269521419637,0.04121073907597816,-0.05149616339438208,0.04063078499004882,0.053979681069326844,-0.02742064540973569,0.03364061576067723,0.02888407274431325,0.021011212897554095
te_kn,0.0287243537880489,-0.030657974182157276,0.010524314964688312,0.012909717842876235,0.008177435260425026,0.02692256565643482,-0.0015804013097118798,-0.0522437788990195,-0.10432010264366544,0.0485204545891776,0.03181246817992108
te_ml,0.11714310765774327,0.06059142168928584,0.07018142308492492,0.09018254565554411,0.04342620262890351,0.05849821482881292,0.10503186441249722,0.11670568566297539,-0.07586133207830915,0.1114140820933868,0.08954723305885604
te_mr,-0.14779507635617675,-0.10834478534766163,-0.18642535806019078,-0.17378970202032565,-0.13353155784833434,-0.1472395105842291,-0.24789482958516912,-0.28214476136666444,-0.13205229113834752,-0.10762240928688856,-0.19480369418866572
kn_ml,-0.04030583345027624,-0.07044646583980901,-0.06602027685429362,-0.011024094057856303,0.004156716544918735,-0.09592635839005292,-0.040413324796130676,-0.07114898275148922,-0.03209489198946662,-0.07533682358057084,-0.06563436594809771
kn_mr,-0.04768343843861204,-0.06813128860817216,-0.05429634948232544,-0.05797648939366896,-0.050162071318870745,-0.016586426274554308,-0.056152224906948,-0.03789532251632872,0.02976685900605453,-0.014072588369374795,-0.05103597143556213
ml_mr,0.05755168783430798,0.030005372666858963,0.09395600635242476,0.021906937165059398,0.058037751854448656,-0.032511145539706195,-0.028096543116018117,-0.06502933070455193,-0.0517439016210149,-0.006161086401864324,-0.0016248332517043423
